id,group_id,decision_time,consensus_temp,sum_of_prices,estimated_edge,basket_json,virtual_stake_usd,status,resolved_at,actual_temp,winning_market_id,pnl_usd,rejection_reason,notes
21,453818,2026-05-06 07:46:49.732126,23.0721664428711,0.6995,0.429592566118656,"[{""market_id"": ""2171304"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.0455, ""stake_usd"": 2.0, ""shares"": 43.956}, {""market_id"": ""2171305"", ""bin_label"": ""23\u00b0C"", ""bin_min"": 22.5, ""bin_max"": 23.5, ""price_yes"": 0.075, ""stake_usd"": 2.0, ""shares"": 26.6667}, {""market_id"": ""2171306"", ""bin_label"": ""24\u00b0C"", ""bin_min"": 23.5, ""bin_max"": 24.5, ""price_yes"": 0.21, ""stake_usd"": 2.0, ""shares"": 9.5238}, {""market_id"": ""2171303"", ""bin_label"": ""21\u00b0C"", ""bin_min"": 20.5, ""bin_max"": 21.5, ""price_yes"": 0.009, ""stake_usd"": 2.0, ""shares"": 222.2222}, {""market_id"": ""2171307"", ""bin_label"": ""25\u00b0C"", ""bin_min"": 24.5, ""bin_max"": 25.5, ""price_yes"": 0.36, ""stake_usd"": 2.0, ""shares"": 5.5556}]",10.0,open,,,,,,
22,448467,2026-05-06 09:00:27.432284,27.6760012308757,0.017,57.8235294117647,"[{""market_id"": ""2156970"", ""bin_label"": ""27\u00b0C"", ""bin_min"": 26.5, ""bin_max"": 27.5, ""price_yes"": 0.0015, ""stake_usd"": 2.0, ""shares"": 1333.3333}, {""market_id"": ""2156971"", ""bin_label"": ""28\u00b0C"", ""bin_min"": 27.5, ""bin_max"": 28.5, ""price_yes"": 0.0005, ""stake_usd"": 2.0, ""shares"": 4000.0}, {""market_id"": ""2156972"", ""bin_label"": ""29\u00b0C"", ""bin_min"": 28.5, ""bin_max"": 29.5, ""price_yes"": 0.0005, ""stake_usd"": 2.0, ""shares"": 4000.0}, {""market_id"": ""2156969"", ""bin_label"": ""26\u00b0C"", ""bin_min"": 25.5, ""bin_max"": 26.5, ""price_yes"": 0.014, ""stake_usd"": 2.0, ""shares"": 142.8571}, {""market_id"": ""2156973"", ""bin_label"": ""30\u00b0C"", ""bin_min"": 29.5, ""bin_max"": 30.5, ""price_yes"": 0.0005, ""stake_usd"": 2.0, ""shares"": 4000.0}]",10.0,resolved_win,2026-05-07 05:42:33.525348,26.5,2156970,1323.3333,,
23,448452,2026-05-06 09:57:55.501981,70.3916000366211,0.823,0.215066828675577,"[{""market_id"": ""2156838"", ""bin_label"": ""68-69\u00b0F"", ""bin_min"": 68.0, ""bin_max"": 69.0, ""price_yes"": 0.26, ""stake_usd"": 2.0, ""shares"": 7.6923}, {""market_id"": ""2156839"", ""bin_label"": ""70-71\u00b0F"", ""bin_min"": 70.0, ""bin_max"": 71.0, ""price_yes"": 0.185, ""stake_usd"": 2.0, ""shares"": 10.8108}, {""market_id"": ""2156840"", ""bin_label"": ""72-73\u00b0F"", ""bin_min"": 72.0, ""bin_max"": 73.0, ""price_yes"": 0.04, ""stake_usd"": 2.0, ""shares"": 50.0}, {""market_id"": ""2156837"", ""bin_label"": ""66-67\u00b0F"", ""bin_min"": 66.0, ""bin_max"": 67.0, ""price_yes"": 0.33, ""stake_usd"": 2.0, ""shares"": 6.0606}, {""market_id"": ""2156841"", ""bin_label"": ""74\u00b0F or higher"", ""bin_min"": 74.0, ""bin_max"": null, ""price_yes"": 0.008, ""stake_usd"": 2.0, ""shares"": 250.0}]",10.0,resolved_loss,2026-05-07 05:42:33.772699,71.2058002471924,,-10.0,,
24,450190,2026-05-06 14:15:40.456374,56.6413995742798,0.815,0.226993865030675,"[{""market_id"": ""2161928"", ""bin_label"": ""56-57\u00b0F"", ""bin_min"": 56.0, ""bin_max"": 57.0, ""price_yes"": 0.095, ""stake_usd"": 3.3333, ""shares"": 35.0877}, {""market_id"": ""2161929"", ""bin_label"": ""58-59\u00b0F"", ""bin_min"": 58.0, ""bin_max"": 59.0, ""price_yes"": 0.335, ""stake_usd"": 3.3333, ""shares"": 9.9502}, {""market_id"": ""2161930"", ""bin_label"": ""60-61\u00b0F"", ""bin_min"": 60.0, ""bin_max"": 61.0, ""price_yes"": 0.385, ""stake_usd"": 3.3333, ""shares"": 8.658}]",10.0,resolved_loss,2026-05-07 21:07:23.652233,57.2647987365723,,-10.0,,
25,450167,2026-05-06 14:15:40.546006,23.6260007222493,0.817,0.223990208078335,"[{""market_id"": ""2161776"", ""bin_label"": ""23\u00b0C"", ""bin_min"": 22.5, ""bin_max"": 23.5, ""price_yes"": 0.39, ""stake_usd"": 2.0, ""shares"": 5.1282}, {""market_id"": ""2161777"", ""bin_label"": ""24\u00b0C"", ""bin_min"": 23.5, ""bin_max"": 24.5, ""price_yes"": 0.195, ""stake_usd"": 2.0, ""shares"": 10.2564}, {""market_id"": ""2161778"", ""bin_label"": ""25\u00b0C"", ""bin_min"": 24.5, ""bin_max"": 25.5, ""price_yes"": 0.019, ""stake_usd"": 2.0, ""shares"": 105.2632}, {""market_id"": ""2161775"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.205, ""stake_usd"": 2.0, ""shares"": 9.7561}, {""market_id"": ""2161779"", ""bin_label"": ""26\u00b0C"", ""bin_min"": 25.5, ""bin_max"": 26.5, ""price_yes"": 0.008, ""stake_usd"": 2.0, ""shares"": 250.0}]",10.0,resolved_partial,2026-05-07 21:07:45.052417,22.1000003814697,2161775,-0.2439,,
26,450197,2026-05-06 14:44:42.765053,28.1593341827393,0.8795,0.137009664582149,"[{""market_id"": ""2162009"", ""bin_label"": ""27\u00b0C"", ""bin_min"": 26.5, ""bin_max"": 27.5, ""price_yes"": 0.445, ""stake_usd"": 2.0, ""shares"": 4.4944}, {""market_id"": ""2162010"", ""bin_label"": ""28\u00b0C"", ""bin_min"": 27.5, ""bin_max"": 28.5, ""price_yes"": 0.2, ""stake_usd"": 2.0, ""shares"": 10.0}, {""market_id"": ""2162011"", ""bin_label"": ""29\u00b0C"", ""bin_min"": 28.5, ""bin_max"": 29.5, ""price_yes"": 0.035, ""stake_usd"": 2.0, ""shares"": 57.1429}, {""market_id"": ""2162008"", ""bin_label"": ""26\u00b0C"", ""bin_min"": 25.5, ""bin_max"": 26.5, ""price_yes"": 0.1915, ""stake_usd"": 2.0, ""shares"": 10.4439}, {""market_id"": ""2162012"", ""bin_label"": ""30\u00b0C"", ""bin_min"": 29.5, ""bin_max"": 30.5, ""price_yes"": 0.008, ""stake_usd"": 2.0, ""shares"": 250.0}]",10.0,resolved_win,2026-05-07 21:07:45.062636,28.7000007629395,2162011,47.1429,,
27,453792,2026-05-07 05:42:34.119990,22.7593339284261,0.623,0.605136436597111,"[{""market_id"": ""2171085"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.12, ""stake_usd"": 2.0, ""shares"": 16.6667}, {""market_id"": ""2171086"", ""bin_label"": ""23\u00b0C"", ""bin_min"": 22.5, ""bin_max"": 23.5, ""price_yes"": 0.115, ""stake_usd"": 2.0, ""shares"": 17.3913}, {""market_id"": ""2171087"", ""bin_label"": ""24\u00b0C"", ""bin_min"": 23.5, ""bin_max"": 24.5, ""price_yes"": 0.295, ""stake_usd"": 2.0, ""shares"": 6.7797}, {""market_id"": ""2171084"", ""bin_label"": ""21\u00b0C"", ""bin_min"": 20.5, ""bin_max"": 21.5, ""price_yes"": 0.008, ""stake_usd"": 2.0, ""shares"": 250.0}, {""market_id"": ""2171088"", ""bin_label"": ""25\u00b0C"", ""bin_min"": 24.5, ""bin_max"": 25.5, ""price_yes"": 0.085, ""stake_usd"": 2.0, ""shares"": 23.5294}]",10.0,open,,,,,,
28,453801,2026-05-07 07:01:12.837833,20.4366671244303,0.909,0.1001100110011,"[{""market_id"": ""2171118"", ""bin_label"": ""19\u00b0C"", ""bin_min"": 18.5, ""bin_max"": 19.5, ""price_yes"": 0.395, ""stake_usd"": 2.0, ""shares"": 5.0633}, {""market_id"": ""2171119"", ""bin_label"": ""20\u00b0C"", ""bin_min"": 19.5, ""bin_max"": 20.5, ""price_yes"": 0.105, ""stake_usd"": 2.0, ""shares"": 19.0476}, {""market_id"": ""2171120"", ""bin_label"": ""21\u00b0C"", ""bin_min"": 20.5, ""bin_max"": 21.5, ""price_yes"": 0.024, ""stake_usd"": 2.0, ""shares"": 83.3333}, {""market_id"": ""2171117"", ""bin_label"": ""18\u00b0C"", ""bin_min"": 17.5, ""bin_max"": 18.5, ""price_yes"": 0.375, ""stake_usd"": 2.0, ""shares"": 5.3333}, {""market_id"": ""2171121"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.01, ""stake_usd"": 2.0, ""shares"": 200.0}]",10.0,open,,,,,,
29,453785,2026-05-07 07:01:13.007818,48.6715995788574,0.888,0.126126126126126,"[{""market_id"": ""2171038"", ""bin_label"": ""46-47\u00b0F"", ""bin_min"": 46.0, ""bin_max"": 47.0, ""price_yes"": 0.205, ""stake_usd"": 2.0, ""shares"": 9.7561}, {""market_id"": ""2171040"", ""bin_label"": ""48-49\u00b0F"", ""bin_min"": 48.0, ""bin_max"": 49.0, ""price_yes"": 0.295, ""stake_usd"": 2.0, ""shares"": 6.7797}, {""market_id"": ""2171041"", ""bin_label"": ""50-51\u00b0F"", ""bin_min"": 50.0, ""bin_max"": 51.0, ""price_yes"": 0.265, ""stake_usd"": 2.0, ""shares"": 7.5472}, {""market_id"": ""2171037"", ""bin_label"": ""44-45\u00b0F"", ""bin_min"": 44.0, ""bin_max"": 45.0, ""price_yes"": 0.008, ""stake_usd"": 2.0, ""shares"": 250.0}, {""market_id"": ""2171042"", ""bin_label"": ""52-53\u00b0F"", ""bin_min"": 52.0, ""bin_max"": 53.0, ""price_yes"": 0.115, ""stake_usd"": 2.0, ""shares"": 17.3913}]",10.0,open,,,,,,
30,453819,2026-05-07 08:43:19.961545,24.9760004679362,0.132,6.57575757575758,"[{""market_id"": ""2171313"", ""bin_label"": ""24\u00b0C"", ""bin_min"": 23.5, ""bin_max"": 24.5, ""price_yes"": 0.004, ""stake_usd"": 2.0, ""shares"": 500.0}, {""market_id"": ""2171314"", ""bin_label"": ""25\u00b0C"", ""bin_min"": 24.5, ""bin_max"": 25.5, ""price_yes"": 0.004, ""stake_usd"": 2.0, ""shares"": 500.0}, {""market_id"": ""2171315"", ""bin_label"": ""26\u00b0C"", ""bin_min"": 25.5, ""bin_max"": 26.5, ""price_yes"": 0.0235, ""stake_usd"": 2.0, ""shares"": 85.1064}, {""market_id"": ""2171312"", ""bin_label"": ""23\u00b0C"", ""bin_min"": 22.5, ""bin_max"": 23.5, ""price_yes"": 0.0005, ""stake_usd"": 2.0, ""shares"": 4000.0}, {""market_id"": ""2171316"", ""bin_label"": ""27\u00b0C"", ""bin_min"": 26.5, ""bin_max"": 27.5, ""price_yes"": 0.1, ""stake_usd"": 2.0, ""shares"": 20.0}]",10.0,open,,,,,,
31,453769,2026-05-07 12:46:02.671405,10.0699993769328,0.6875,0.454545454545455,"[{""market_id"": ""2170957"", ""bin_label"": ""9\u00b0C"", ""bin_min"": 8.5, ""bin_max"": 9.5, ""price_yes"": 0.345, ""stake_usd"": 2.0, ""shares"": 5.7971}, {""market_id"": ""2170959"", ""bin_label"": ""10\u00b0C"", ""bin_min"": 9.5, ""bin_max"": 10.5, ""price_yes"": 0.105, ""stake_usd"": 2.0, ""shares"": 19.0476}, {""market_id"": ""2170962"", ""bin_label"": ""11\u00b0C"", ""bin_min"": 10.5, ""bin_max"": 11.5, ""price_yes"": 0.055, ""stake_usd"": 2.0, ""shares"": 36.3636}, {""market_id"": ""2170955"", ""bin_label"": ""8\u00b0C"", ""bin_min"": 7.5, ""bin_max"": 8.5, ""price_yes"": 0.16, ""stake_usd"": 2.0, ""shares"": 12.5}, {""market_id"": ""2170964"", ""bin_label"": ""12\u00b0C"", ""bin_min"": 11.5, ""bin_max"": 12.5, ""price_yes"": 0.0225, ""stake_usd"": 2.0, ""shares"": 88.8889}]",10.0,open,,,,,,
32,457236,2026-05-08 15:24:56.911503,22.8554992675781,0.909,0.1001100110011,"[{""market_id"": ""2179263"", ""bin_label"": ""22\u00b0C"", ""bin_min"": 21.5, ""bin_max"": 22.5, ""price_yes"": 0.0565, ""stake_usd"": 2.0, ""shares"": 35.3982}, {""market_id"": ""2179264"", ""bin_label"": ""23\u00b0C"", ""bin_min"": 22.5, ""bin_max"": 23.5, ""price_yes"": 0.335, ""stake_usd"": 2.0, ""shares"": 5.9701}, {""market_id"": ""2179265"", ""bin_label"": ""24\u00b0C"", ""bin_min"": 23.5, ""bin_max"": 24.5, ""price_yes"": 0.435, ""stake_usd"": 2.0, ""shares"": 4.5977}, {""market_id"": ""2179262"", ""bin_label"": ""21\u00b0C"", ""bin_min"": 20.5, ""bin_max"": 21.5, ""price_yes"": 0.0125, ""stake_usd"": 2.0, ""shares"": 160.0}, {""market_id"": ""2179266"", ""bin_label"": ""25\u00b0C"", ""bin_min"": 24.5, ""bin_max"": 25.5, ""price_yes"": 0.07, ""stake_usd"": 2.0, ""shares"": 28.5714}]",10.0,open,,,,,,
33,457184,2026-05-08 15:24:56.923419,7.83666642506917,0.8915,0.121704991587213,"[{""market_id"": ""2178895"", ""bin_label"": ""7\u00b0C"", ""bin_min"": 6.5, ""bin_max"": 7.5, ""price_yes"": 0.024, ""stake_usd"": 2.0, ""shares"": 83.3333}, {""market_id"": ""2178897"", ""bin_label"": ""8\u00b0C"", ""bin_min"": 7.5, ""bin_max"": 8.5, ""price_yes"": 0.13, ""stake_usd"": 2.0, ""shares"": 15.3846}, {""market_id"": ""2178899"", ""bin_label"": ""9\u00b0C"", ""bin_min"": 8.5, ""bin_max"": 9.5, ""price_yes"": 0.385, ""stake_usd"": 2.0, ""shares"": 5.1948}, {""market_id"": ""2178893"", ""bin_label"": ""6\u00b0C"", ""bin_min"": 5.5, ""bin_max"": 6.5, ""price_yes"": 0.0075, ""stake_usd"": 2.0, ""shares"": 266.6667}, {""market_id"": ""2178901"", ""bin_label"": ""10\u00b0C"", ""bin_min"": 9.5, ""bin_max"": 10.5, ""price_yes"": 0.345, ""stake_usd"": 2.0, ""shares"": 5.7971}]",10.0,open,,,,,,
